Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Hainan,China,19.1959,109.7453,6/26/2020,171,6,165
Heilongjiang,China,47.862,127.7615,6/26/2020,947,13,934
Hong Kong,China,22.3,114.2,6/26/2020,1196,7,1091
Hubei,China,30.9756,112.2707,6/26/2020,68135,4512,63623
Hunan,China,27.6104,111.7088,6/26/2020,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,6/26/2020,238,1,236
Jiangsu,China,32.9711,119.455,6/26/2020,654,0,653
Jiangxi,China,27.614,115.7221,6/26/2020,932,1,931
Jilin,China,43.6661,126.1923,6/26/2020,155,2,153
Liaoning,China,41.2956,122.6085,6/26/2020,154,2,147
Macau,China,22.1667,113.55,6/26/2020,46,0,45
Ningxia,China,37.2692,106.1655,6/26/2020,75,0,75
Qinghai,China,35.7452,95.9956,6/26/2020,18,0,18
Shaanxi,China,35.1917,108.8701,6/26/2020,319,3,307
Shandong,China,36.3427,118.1498,6/26/2020,792,7,785
Shanghai,China,31.202,121.4491,6/26/2020,706,7,674
Shanxi,China,37.5777,112.2922,6/26/2020,198,0,198
Sichuan,China,30.6171,102.7103,6/26/2020,589,3,575
Tianjin,China,39.3054,117.323,6/26/2020,198,3,193
Tibet,China,31.6927,88.0924,6/26/2020,1,0,1
Xinjiang,China,41.1129,85.2401,6/26/2020,76,3,73
Yunnan,China,24.974,101.487,6/26/2020,185,2,183
Zhejiang,China,29.1832,120.0934,6/26/2020,1269,1,1267
,Colombia,4.5709,-74.2973,6/26/2020,84442,2811,33410
,Comoros,-11.6455,43.3333,6/26/2020,272,7,161
,Congo (Brazzaville),-0.228,15.8277,6/26/2020,1087,37,456
,Congo (Kinshasa),-4.0383,21.7587,6/26/2020,6552,149,900
,Costa Rica,9.7489,-83.7534,6/26/2020,2836,12,1280
,Cote d'Ivoire,7.54,-5.5471,6/26/2020,8739,64,3587
,Croatia,45.1,15.2,6/26/2020,2539,107,2150
,Cuba,21.521757,-77.781167,6/26/2020,2325,85,2180
,Cyprus,35.1264,33.4299,6/26/2020,992,19,824
,Czechia,49.8175,15.473,6/26/2020,11038,349,7668
Faroe Islands,Denmark,61.8926,-6.9118,6/26/2020,187,0,187
Greenland,Denmark,71.7069,-42.6043,6/26/2020,13,0,13
,Denmark,56.2639,9.5018,6/26/2020,12675,604,11508
,Diamond Princess,0,0,6/26/2020,712,13,651
,Djibouti,11.8251,42.5903,6/26/2020,4643,52,4348
,Dominica,15.415,-61.371,6/26/2020,18,0,18
,Dominican Republic,18.7357,-70.1627,6/26/2020,29764,712,16357
,Ecuador,-1.8312,-78.1834,6/26/2020,53856,4406,26493
,Egypt,26.820553,30.802498,6/26/2020,62755,2620,16737
,El Salvador,13.7942,-88.8965,6/26/2020,5517,133,3291
,Equatorial Guinea,1.6508,10.2679,6/26/2020,2001,32,515
,Eritrea,15.1794,39.7823,6/26/2020,167,0,53
,Estonia,58.5953,25.0136,6/26/2020,1986,69,1797
,Eswatini,-26.5225,31.4659,6/26/2020,728,8,367
,Ethiopia,9.145,40.4897,6/26/2020,5425,89,1688
,Fiji,-17.7134,178.065,6/26/2020,18,0,18
,Finland,61.92411,25.748151,6/26/2020,7191,328,6600
French Guiana,France,3.9339,-53.1258,6/26/2020,3270,11,1166
French Polynesia,France,-17.6797,149.4068,6/26/2020,60,0,60
Guadeloupe,France,16.265,-61.551,6/26/2020,182,14,157
Martinique,France,14.6415,-61.0242,6/26/2020,242,14,98
Mayotte,France,-12.8275,45.166244,6/26/2020,2508,32,2218
New Caledonia,France,-20.904305,165.618042,6/26/2020,21,0,21
Reunion,France,-21.1151,55.5364,6/26/2020,517,2,460
Saint Barthelemy,France,17.9,-62.8333,6/26/2020,6,0,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/26/2020,1,0,1
St Martin,France,18.0708,-63.0501,6/26/2020,42,3,36
,France,46.2276,2.2137,6/26/2020,193346,29705,71550
,Gabon,-0.8037,11.6094,6/26/2020,5209,40,2327
,Gambia,13.4432,-15.3101,6/26/2020,43,2,26
,Georgia,42.3154,43.3569,6/26/2020,919,14,780
,Germany,51.165691,10.451526,6/26/2020,194036,8965,177149
,Ghana,7.9465,-1.0232,6/26/2020,15834,103,11755
,Greece,39.0742,21.8243,6/26/2020,3343,191,1374
,Grenada,12.1165,-61.679,6/26/2020,23,0,23
,Guatemala,15.7835,-90.2308,6/26/2020,15828,672,3028
,Guinea,9.9456,-9.6966,6/26/2020,5260,29,4155
,Guinea-Bissau,11.8037,-15.1804,6/26/2020,1614,22,191
,Guyana,4.860416,-58.93018,6/26/2020,215,12,108
,Haiti,18.9712,-72.2852,6/26/2020,5722,98,641
,Holy See,41.9029,12.4534,6/26/2020,12,0,12
,Honduras,15.2,-86.2419,6/26/2020,15994,471,1678
,Hungary,47.1625,19.5033,6/26/2020,4127,578,2663
,Iceland,64.9631,-19.0208,6/26/2020,1820,10,1799
,India,20.593684,78.96288,6/26/2020,508953,15685,295881
,Indonesia,-0.7893,113.9213,6/26/2020,51427,2683,21333
,Iran,32.427908,53.688046,6/26/2020,217724,10239,177852
,Iraq,33.223191,43.679291,6/26/2020,41193,1559,18859
,Ireland,53.1424,-7.6921,6/26/2020,25414,1730,23364
,Israel,31.046051,34.851612,6/26/2020,22800,314,16872
,Italy,41.87194,12.56738,6/26/2020,239961,34708,187615
,Jamaica,18.1096,-77.2975,6/26/2020,686,10,539
,Japan,36.204824,138.252924,6/26/2020,18162,971,16224
,Jordan,31.24,36.51,6/26/2020,1104,9,830
,Kazakhstan,48.0196,66.9237,6/26/2020,20319,150,12548
,Kenya,-0.0236,37.9062,6/26/2020,5533,137,1905
,"Korea, South",35.907757,127.766922,6/26/2020,12653,282,11317
,Kosovo,42.602636,20.902977,6/26/2020,2432,42,1246
,Kuwait,29.31166,47.481766,6/26/2020,43703,341,33969
,Kyrgyzstan,41.20438,74.766098,6/26/2020,4446,46,2194
,Laos,19.85627,102.495496,6/26/2020,19,0,19
,Latvia,56.8796,24.6032,6/26/2020,1112,30,932
,Lebanon,33.8547,35.8623,6/26/2020,1697,33,1144
,Lesotho,-29.61,28.2336,6/26/2020,24,0,4
,Liberia,6.428055,-9.429499,6/26/2020,684,34,285
,Libya,26.3351,17.228331,6/26/2020,713,18,142
,Liechtenstein,47.14,9.55,6/26/2020,82,1,81
,Lithuania,55.1694,23.8813,6/26/2020,1808,78,1501
,Luxembourg,49.8153,6.1296,6/26/2020,4173,110,3968
,MS Zaandam,0,0,6/26/2020,9,2,0
,Madagascar,-18.766947,46.869107,6/26/2020,1922,16,862
,Malawi,-13.2543,34.3015,6/26/2020,1005,13,260
,Malaysia,4.210484,101.975766,6/26/2020,8606,121,8294
,Maldives,3.2028,73.2207,6/26/2020,2283,8,1863
,Mali,17.570692,-3.996166,6/26/2020,2060,113,1387
,Malta,35.9375,14.3754,6/26/2020,670,9,632
,Mauritania,21.0079,-10.9408,6/26/2020,3907,120,1280
,Mauritius,-20.348404,57.552152,6/26/2020,341,10,326
,Mexico,23.6345,-102.5528,6/26/2020,208392,25779,156827
,Moldova,47.4116,28.3699,6/26/2020,15776,515,8765
,Monaco,43.7333,7.4167,6/26/2020,102,4,95
,Mongolia,46.8625,103.8467,6/26/2020,219,0,175
,Montenegro,42.708678,19.37439,6/26/2020,439,9,315
,Morocco,31.7917,-7.0926,6/26/2020,11633,218,8656
,Namibia,-22.9576,18.4904,6/26/2020,121,0,22
,Nepal,28.1667,84.25,6/26/2020,11755,27,2698
Aruba,Netherlands,12.5211,-69.9683,6/26/2020,101,3,98
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/26/2020,7,0,7
Curacao,Netherlands,12.1696,-68.99,6/26/2020,23,1,19
Sint Maarten,Netherlands,18.0425,-63.0548,6/26/2020,77,15,62
,Netherlands,52.1326,5.2913,6/26/2020,50005,6103,0
,New Zealand,-40.9006,174.886,6/26/2020,1522,22,1484
,Nicaragua,12.865416,-85.207229,6/26/2020,2170,74,1238
,Niger,17.607789,8.081666,6/26/2020,1059,67,919
,Nigeria,9.082,8.6753,6/26/2020,23298,554,8253
,North Macedonia,41.6086,21.7453,6/26/2020,5758,268,2206
,Norway,60.472,8.4689,6/26/2020,8832,249,8138
,Oman,21.512583,55.923255,6/26/2020,36034,153,19482
,Pakistan,30.3753,69.3451,6/26/2020,198883,4035,86906
,Panama,8.538,-80.7821,6/26/2020,29905,575,15270
,Papua New Guinea,-6.314993,143.95555,6/26/2020,11,0,8
,Paraguay,-23.4425,-58.4438,6/26/2020,1711,13,1013
,Peru,-9.19,-75.0152,6/26/2020,272364,8939,159806
,Philippines,12.879721,121.774017,6/26/2020,34073,1224,9182
,Poland,51.9194,19.1451,6/26/2020,33395,1429,19218
,Portugal,39.3999,-8.2245,6/26/2020,40866,1555,26633
,Qatar,25.3548,51.1839,6/26/2020,92784,109,76072
,Romania,45.9432,24.9668,6/26/2020,25697,1579,18181
,Russia,61.52401,105.318756,6/26/2020,619936,8770,383524
,Rwanda,-1.9403,29.8739,6/26/2020,858,2,398
,Saint Kitts and Nevis,17.357822,-62.782998,6/26/2020,15,0,15
,Saint Lucia,13.9094,-60.9789,6/26/2020,19,0,19
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/26/2020,29,0,29
,San Marino,43.9424,12.4578,6/26/2020,698,42,656
,Sao Tome and Principe,0.1864,6.6131,6/26/2020,712,13,219
,Saudi Arabia,23.885942,45.079162,6/26/2020,174577,1474,120471
,Senegal,14.4974,-14.4524,6/26/2020,6354,98,4193
,Serbia,44.0165,21.0059,6/26/2020,13565,265,12232
,Seychelles,-4.6796,55.492,6/26/2020,11,0,11
,Sierra Leone,8.460555,-11.779889,6/26/2020,1394,59,914
,Singapore,1.2833,103.8333,6/26/2020,42955,26,36825
,Slovakia,48.669,19.699,6/26/2020,1643,28,1455
,Slovenia,46.1512,14.9955,6/26/2020,1558,109,1376
,Somalia,5.152149,46.199616,6/26/2020,2878,90,868
,South Africa,-30.5595,22.9375,6/26/2020,124590,2340,64111
,South Sudan,6.877,31.307,6/26/2020,1942,36,224
,Spain,40.463667,-3.74922,6/26/2020,247905,28338,150376
,Sri Lanka,7.873054,80.771797,6/26/2020,2014,11,1619
,Sudan,12.8628,30.2176,6/26/2020,9257,572,4014
,Suriname,3.9193,-56.0278,6/26/2020,389,10,181
,Sweden,60.128161,18.643501,6/26/2020,65212,5438,0
,Switzerland,46.8182,8.2275,6/26/2020,31486,1962,29000
,Taiwan*,23.7,121,6/26/2020,447,7,435
,Tajikistan,38.861,71.2761,6/26/2020,5747,52,4331
,Tanzania,-6.369028,34.888822,6/26/2020,509,21,183
,Thailand,15.870032,100.992541,6/26/2020,3162,58,3040
,Togo,8.6195,0.8248,6/26/2020,591,14,395
,Trinidad and Tobago,10.6918,-61.2225,6/26/2020,124,8,109
,Tunisia,33.886917,9.537499,6/26/2020,1164,50,1023
,Turkey,38.9637,35.2433,6/26/2020,194511,5065,167198
,US,40,-100,6/26/2020,2467554,125944,670809
,Uganda,1.373333,32.290275,6/26/2020,833,0,761
,Ukraine,48.3794,31.1656,6/26/2020,41975,1097,18927
,United Arab Emirates,23.424076,53.847818,6/26/2020,46973,310,35469
Anguilla,United Kingdom,18.2206,-63.0686,6/26/2020,3,0,3
Bermuda,United Kingdom,32.3078,-64.7505,6/26/2020,146,9,133
British Virgin Islands,United Kingdom,18.4207,-64.64,6/26/2020,8,1,7
Cayman Islands,United Kingdom,19.3133,-81.2546,6/26/2020,196,1,186
Channel Islands,United Kingdom,49.3723,-2.3644,6/26/2020,571,47,512
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/26/2020,13,0,13
Gibraltar,United Kingdom,36.1408,-5.3536,6/26/2020,176,0,176
Isle of Man,United Kingdom,54.2361,-4.5481,6/26/2020,336,24,312
Montserrat,United Kingdom,16.742498,-62.187366,6/26/2020,11,1,10
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,6/26/2020,16,1,11
,United Kingdom,55.3781,-3.436,6/26/2020,281675,40249,0
,Uruguay,-32.5228,-55.7658,6/26/2020,919,26,818
,Uzbekistan,41.377491,64.585262,6/26/2020,7427,20,5038
,Venezuela,6.4238,-66.5897,6/26/2020,4779,41,1327
,Vietnam,14.058324,108.277199,6/26/2020,353,0,330
,West Bank and Gaza,31.9522,35.2332,6/26/2020,1557,3,446
,Western Sahara,24.2155,-12.8858,6/26/2020,10,1,8
,Yemen,15.552727,48.516388,6/26/2020,1089,293,402
,Zambia,-13.133897,27.849332,6/26/2020,1531,21,1233
,Zimbabwe,-19.015438,29.154857,6/26/2020,561,6,135
,Afghanistan,33.93911,67.709953,6/27/2020,30616,703,10674
,Albania,41.1533,20.1683,6/27/2020,2330,53,1346
,Algeria,28.0339,1.6596,6/27/2020,12968,892,9202
,Andorra,42.5063,1.5218,6/27/2020,855,52,799
,Angola,-11.2027,17.8739,6/27/2020,259,10,81
,Antigua and Barbuda,17.0608,-61.7964,6/27/2020,65,3,22
,Argentina,-38.4161,-63.6167,6/27/2020,57744,1207,19143
,Armenia,40.0691,45.0382,6/27/2020,23909,421,12911
Australian Capital Territory,Australia,-35.4735,149.0124,6/27/2020,108,3,105
New South Wales,Australia,-33.8688,151.2093,6/27/2020,3177,49,2784
Northern Territory,Australia,-12.4634,130.8456,6/27/2020,29,0,29
Queensland,Australia,-27.4698,153.0251,6/27/2020,1067,6,1054
South Australia,Australia,-34.9285,138.6007,6/27/2020,440,4,436
Tasmania,Australia,-42.8821,147.3272,6/27/2020,228,13,215
Victoria,Australia,-37.8136,144.9631,6/27/2020,2028,20,1775
Western Australia,Australia,-31.9505,115.8605,6/27/2020,609,9,595
,Austria,47.5162,14.5501,6/27/2020,17580,700,16371
,Azerbaijan,40.1431,47.5769,6/27/2020,15890,193,8719
,Bahamas,25.025885,-78.035889,6/27/2020,104,11,87
,Bahrain,26.0275,50.55,6/27/2020,25267,78,19781
,Bangladesh,23.685,90.3563,6/27/2020,133978,1695,54318
,Barbados,13.1939,-59.5432,6/27/2020,97,7,90
,Belarus,53.7098,27.9534,6/27/2020,61095,377,44126
,Belgium,50.8333,4.469936,6/27/2020,61209,9732,16941
,Belize,17.1899,-88.4976,6/27/2020,24,2,18
,Benin,9.3077,2.3158,6/27/2020,1124,14,295
,Bhutan,27.5142,90.4336,6/27/2020,75,0,38
,Bolivia,-16.2902,-63.5887,6/27/2020,30676,970,8158
,Bosnia and Herzegovina,43.9159,17.6791,6/27/2020,3935,178,2338
,Botswana,-22.3285,24.6849,6/27/2020,92,1,25
,Brazil,-14.235,-51.9253,6/27/2020,1313667,57070,727715
,Brunei,4.5353,114.7277,6/27/2020,141,3,138
,Bulgaria,42.7339,25.4858,6/27/2020,4625,216,2475
,Burkina Faso,12.2383,-1.5616,6/27/2020,941,53,830
,Burma,21.9162,95.956,6/27/2020,296,6,216
,Burundi,-3.3731,29.9189,6/27/2020,170,1,115
,Cabo Verde,16.5388,-23.0418,6/27/2020,1091,12,568
,Cambodia,11.55,104.9167,6/27/2020,141,0,129
,Cameroon,3.848,11.5021,6/27/2020,12592,313,10100
,Central African Republic,6.6111,20.9394,6/27/2020,3429,45,699
,Chad,15.4542,18.7322,6/27/2020,865,74,778
,Chile,-35.6751,-71.543,6/27/2020,267766,5347,228055
Anhui,China,31.8257,117.2264,6/27/2020,991,6,985
Beijing,China,40.1824,116.4142,6/27/2020,905,9,585
Chongqing,China,30.0572,107.874,6/27/2020,582,6,573
Fujian,China,26.0789,117.9874,6/27/2020,363,1,357
Gansu,China,35.7518,104.2861,6/27/2020,163,2,140
Guangdong,China,23.3417,113.4244,6/27/2020,1637,8,1622
Guangxi,China,23.8298,108.7881,6/27/2020,254,2,252
Guizhou,China,26.8154,106.8748,6/27/2020,147,2,145
Hainan,China,19.1959,109.7453,6/27/2020,171,6,165
Heilongjiang,China,47.862,127.7615,6/27/2020,947,13,934
Hong Kong,China,22.3,114.2,6/27/2020,1197,7,1095
Hubei,China,30.9756,112.2707,6/27/2020,68135,4512,63623
Hunan,China,27.6104,111.7088,6/27/2020,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,6/27/2020,238,1,236
Jiangsu,China,32.9711,119.455,6/27/2020,654,0,653
Jiangxi,China,27.614,115.7221,6/27/2020,932,1,931
Jilin,China,43.6661,126.1923,6/27/2020,155,2,153
Liaoning,China,41.2956,122.6085,6/27/2020,154,2,147
Macau,China,22.1667,113.55,6/27/2020,46,0,45
Ningxia,China,37.2692,106.1655,6/27/2020,75,0,75
Qinghai,China,35.7452,95.9956,6/27/2020,18,0,18
Shaanxi,China,35.1917,108.8701,6/27/2020,320,3,307
Shandong,China,36.3427,118.1498,6/27/2020,792,7,785
Shanghai,China,31.202,121.4491,6/27/2020,707,7,675
Shanxi,China,37.5777,112.2922,6/27/2020,198,0,198
Sichuan,China,30.6171,102.7103,6/27/2020,589,3,575
Tianjin,China,39.3054,117.323,6/27/2020,198,3,193
Tibet,China,31.6927,88.0924,6/27/2020,1,0,1
Xinjiang,China,41.1129,85.2401,6/27/2020,76,3,73
Yunnan,China,24.974,101.487,6/27/2020,185,2,183
Zhejiang,China,29.1832,120.0934,6/27/2020,1269,1,1267
,Colombia,4.5709,-74.2973,6/27/2020,88591,2939,34999
,Comoros,-11.6455,43.3333,6/27/2020,272,7,161
,Congo (Brazzaville),-0.228,15.8277,6/27/2020,1087,37,456
,Congo (Kinshasa),-4.0383,21.7587,6/27/2020,6690,153,937
,Costa Rica,9.7489,-83.7534,6/27/2020,2979,14,1325
,Cote d'Ivoire,7.54,-5.5471,6/27/2020,8944,66,3722
,Croatia,45.1,15.2,6/27/2020,2624,107,2152
,Cuba,21.521757,-77.781167,6/27/2020,2330,86,2187
,Cyprus,35.1264,33.4299,6/27/2020,994,19,824
,Czechia,49.8175,15.473,6/27/2020,11298,349,7682
Faroe Islands,Denmark,61.8926,-6.9118,6/27/2020,187,0,187
Greenland,Denmark,71.7069,-42.6043,6/27/2020,13,0,13
,Denmark,56.2639,9.5018,6/27/2020,12675,604,11508
,Diamond Princess,0,0,6/27/2020,712,13,651
,Djibouti,11.8251,42.5903,6/27/2020,4643,52,4348
,Dominica,15.415,-61.371,6/27/2020,18,0,18
,Dominican Republic,18.7357,-70.1627,6/27/2020,30619,718,16666
,Ecuador,-1.8312,-78.1834,6/27/2020,54574,4424,26920
,Egypt,26.820553,30.802498,6/27/2020,63923,2708,17140
,El Salvador,13.7942,-88.8965,6/27/2020,5727,143,3447
,Equatorial Guinea,1.6508,10.2679,6/27/2020,2001,32,515
,Eritrea,15.1794,39.7823,6/27/2020,191,0,53
,Estonia,58.5953,25.0136,6/27/2020,1986,69,1812
,Eswatini,-26.5225,31.4659,6/27/2020,745,8,370
,Ethiopia,9.145,40.4897,6/27/2020,5570,94,2015
,Fiji,-17.7134,178.065,6/27/2020,18,0,18
,Finland,61.92411,25.748151,6/27/2020,7198,328,6600
French Guiana,France,3.9339,-53.1258,6/27/2020,3461,12,1249
French Polynesia,France,-17.6797,149.4068,6/27/2020,60,0,60
Guadeloupe,France,16.265,-61.551,6/27/2020,182,14,157
Martinique,France,14.6415,-61.0242,6/27/2020,242,14,98
Mayotte,France,-12.8275,45.166244,6/27/2020,2508,32,2218
New Caledonia,France,-20.904305,165.618042,6/27/2020,21,0,21
Reunion,France,-21.1151,55.5364,6/27/2020,520,2,472
Saint Barthelemy,France,17.9,-62.8333,6/27/2020,6,0,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/27/2020,1,0,1
St Martin,France,18.0708,-63.0501,6/27/2020,42,3,36
,France,46.2276,2.2137,6/27/2020,193152,29704,71455
,Gabon,-0.8037,11.6094,6/27/2020,5209,40,2327
,Gambia,13.4432,-15.3101,6/27/2020,44,2,26
,Georgia,42.3154,43.3569,6/27/2020,921,14,781
,Germany,51.165691,10.451526,6/27/2020,194458,8968,177518
,Ghana,7.9465,-1.0232,6/27/2020,16431,103,12257
,Greece,39.0742,21.8243,6/27/2020,3366,191,1374
,Grenada,12.1165,-61.679,6/27/2020,23,0,23
,Guatemala,15.7835,-90.2308,6/27/2020,16397,706,3123
,Guinea,9.9456,-9.6966,6/27/2020,5291,30,4215
,Guinea-Bissau,11.8037,-15.1804,6/27/2020,1614,22,317
,Guyana,4.860416,-58.93018,6/27/2020,230,12,109
,Haiti,18.9712,-72.2852,6/27/2020,5777,100,706
,Holy See,41.9029,12.4534,6/27/2020,12,0,12
,Honduras,15.2,-86.2419,6/27/2020,17007,479,1767
,Hungary,47.1625,19.5033,6/27/2020,4138,578,2681
,Iceland,64.9631,-19.0208,6/27/2020,1820,10,1797
,India,20.593684,78.96288,6/27/2020,528859,16095,309713
,Indonesia,-0.7893,113.9213,6/27/2020,52812,2720,21909
,Iran,32.427908,53.688046,6/27/2020,220180,10364,180661
,Iraq,33.223191,43.679291,6/27/2020,43262,1660,19938
,Ireland,53.1424,-7.6921,6/27/2020,25437,1734,23364
,Israel,31.046051,34.851612,6/27/2020,23421,317,17002
,Italy,41.87194,12.56738,6/27/2020,240136,34716,188584
,Jamaica,18.1096,-77.2975,6/27/2020,690,10,552
,Japan,36.204824,138.252924,6/27/2020,18254,971,16293
,Jordan,31.24,36.51,6/27/2020,1111,9,841
,Kazakhstan,48.0196,66.9237,6/27/2020,20319,166,12738
,Kenya,-0.0236,37.9062,6/27/2020,5811,141,1936
,"Korea, South",35.907757,127.766922,6/27/2020,12715,282,11364
,Kosovo,42.602636,20.902977,6/27/2020,2494,44,1307
,Kuwait,29.31166,47.481766,6/27/2020,44391,344,34586
,Kyrgyzstan,41.20438,74.766098,6/27/2020,4513,46,2212
,Laos,19.85627,102.495496,6/27/2020,19,0,19
,Latvia,56.8796,24.6032,6/27/2020,1115,30,932
,Lebanon,33.8547,35.8623,6/27/2020,1719,33,1153
,Lesotho,-29.61,28.2336,6/27/2020,24,0,4
,Liberia,6.428055,-9.429499,6/27/2020,729,34,291
,Libya,26.3351,17.228331,6/27/2020,727,18,171
,Liechtenstein,47.14,9.55,6/27/2020,82,1,81
,Lithuania,55.1694,23.8813,6/27/2020,1813,78,1503
,Luxembourg,49.8153,6.1296,6/27/2020,4217,110,3978
,MS Zaandam,0,0,6/27/2020,9,2,0
,Madagascar,-18.766947,46.869107,6/27/2020,2005,16,907
,Malawi,-13.2543,34.3015,6/27/2020,1038,13,260
,Malaysia,4.210484,101.975766,6/27/2020,8616,121,8308
,Maldives,3.2028,73.2207,6/27/2020,2305,8,1875
,Mali,17.570692,-3.996166,6/27/2020,2118,113,1398
,Malta,35.9375,14.3754,6/27/2020,670,9,635
,Mauritania,21.0079,-10.9408,6/27/2020,4025,121,1344
,Mauritius,-20.348404,57.552152,6/27/2020,341,10,326
,Mexico,23.6345,-102.5528,6/27/2020,212802,26381,160721
,Moldova,47.4116,28.3699,6/27/2020,16080,521,8963
,Monaco,43.7333,7.4167,6/27/2020,103,4,95
,Mongolia,46.8625,103.8467,6/27/2020,219,0,175
,Montenegro,42.708678,19.37439,6/27/2020,469,9,315
,Morocco,31.7917,-7.0926,6/27/2020,11877,220,8723
,Namibia,-22.9576,18.4904,6/27/2020,136,0,22
,Nepal,28.1667,84.25,6/27/2020,12309,28,2834
Aruba,Netherlands,12.5211,-69.9683,6/27/2020,101,3,98
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/27/2020,7,0,7
Curacao,Netherlands,12.1696,-68.99,6/27/2020,23,1,19
Sint Maarten,Netherlands,18.0425,-63.0548,6/27/2020,77,15,62
,Netherlands,52.1326,5.2913,6/27/2020,50074,6105,0
,New Zealand,-40.9006,174.886,6/27/2020,1526,22,1484
,Nicaragua,12.865416,-85.207229,6/27/2020,2170,74,1238
,Niger,17.607789,8.081666,6/27/2020,1062,67,924
,Nigeria,9.082,8.6753,6/27/2020,24077,558,8625
,North Macedonia,41.6086,21.7453,6/27/2020,5906,277,2236
,Norway,60.472,8.4689,6/27/2020,8846,249,8138
,Oman,21.512583,55.923255,6/27/2020,36953,159,20363
,Pakistan,30.3753,69.3451,6/27/2020,202955,4118,92624
,Panama,8.538,-80.7821,6/27/2020,30658,592,15370
,Papua New Guinea,-6.314993,143.95555,6/27/2020,11,0,8
,Paraguay,-23.4425,-58.4438,6/27/2020,1942,15,1045
,Peru,-9.19,-75.0152,6/27/2020,275989,9135,164024
,Philippines,12.879721,121.774017,6/27/2020,34803,1236,9430
,Poland,51.9194,19.1451,6/27/2020,33714,1435,19972
,Portugal,39.3999,-8.2245,6/27/2020,41189,1561,26864
,Qatar,25.3548,51.1839,6/27/2020,93663,110,77225
,Romania,45.9432,24.9668,6/27/2020,26022,1589,18530
,Russia,61.52401,105.318756,6/27/2020,626779,8958,392703
,Rwanda,-1.9403,29.8739,6/27/2020,878,2,413
,Saint Kitts and Nevis,17.357822,-62.782998,6/27/2020,15,0,15
,Saint Lucia,13.9094,-60.9789,6/27/2020,19,0,19
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/27/2020,29,0,29
,San Marino,43.9424,12.4578,6/27/2020,698,42,656
,Sao Tome and Principe,0.1864,6.6131,6/27/2020,713,13,219
,Saudi Arabia,23.885942,45.079162,6/27/2020,178504,1511,122128
,Senegal,14.4974,-14.4524,6/27/2020,6459,102,4255
,Serbia,44.0165,21.0059,6/27/2020,13792,267,12338
,Seychelles,-4.6796,55.492,6/27/2020,20,0,11
,Sierra Leone,8.460555,-11.779889,6/27/2020,1410,59,937
,Singapore,1.2833,103.8333,6/27/2020,43246,26,37163
,Slovakia,48.669,19.699,6/27/2020,1657,28,1455
,Slovenia,46.1512,14.9955,6/27/2020,1572,109,1376
,Somalia,5.152149,46.199616,6/27/2020,2878,90,868
,South Africa,-30.5595,22.9375,6/27/2020,131800,2413,67094
,South Sudan,6.877,31.307,6/27/2020,1942,36,224
,Spain,40.463667,-3.74922,6/27/2020,248469,28341,150376
,Sri Lanka,7.873054,80.771797,6/27/2020,2033,11,1639
,Sudan,12.8628,30.2176,6/27/2020,9257,572,4014
,Suriname,3.9193,-56.0278,6/27/2020,467,11,191
,Sweden,60.128161,18.643501,6/27/2020,65972,5460,0
,Switzerland,46.8182,8.2275,6/27/2020,31555,1962,29100
,Taiwan*,23.7,121,6/27/2020,447,7,435
,Tajikistan,38.861,71.2761,6/27/2020,5799,52,4391
,Tanzania,-6.369028,34.888822,6/27/2020,509,21,183
,Thailand,15.870032,100.992541,6/27/2020,3162,58,3053
,Togo,8.6195,0.8248,6/27/2020,615,14,396
,Trinidad and Tobago,10.6918,-61.2225,6/27/2020,126,8,109
,Tunisia,33.886917,9.537499,6/27/2020,1168,50,1025
,Turkey,38.9637,35.2433,6/27/2020,195883,5082,169182
,US,40,-100,6/27/2020,2510259,126448,679308
,Uganda,1.373333,32.290275,6/27/2020,848,0,761
,Ukraine,48.3794,31.1656,6/27/2020,42932,1121,19350
,United Arab Emirates,23.424076,53.847818,6/27/2020,47360,311,35834
Anguilla,United Kingdom,18.2206,-63.0686,6/27/2020,3,0,3
Bermuda,United Kingdom,32.3078,-64.7505,6/27/2020,146,9,134
British Virgin Islands,United Kingdom,18.4207,-64.64,6/27/2020,8,1,7
Cayman Islands,United Kingdom,19.3133,-81.2546,6/27/2020,196,1,186
Channel Islands,United Kingdom,49.3723,-2.3644,6/27/2020,571,47,512
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/27/2020,13,0,13
Gibraltar,United Kingdom,36.1408,-5.3536,6/27/2020,177,0,176
Isle of Man,United Kingdom,54.2361,-4.5481,6/27/2020,336,24,312
